sensor_1R,sensor_2R,sensor_3R,sensor_4R,sensor_5R,sensor_1L,sensor_3L,sensor_4L,sensor_5L,acel1,giro1,acel2,giro2,gesto
13.0,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,8.94,0.22,-8.72,-0.24,Boa noite
9.0,7.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,9.05,0.22,-8.57,-0.14,Boa noite
18.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,9.18,0.12,-8.56,0.02,Boa noite
14.0,0.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,9.06,0.22,-8.58,0.05,Boa noite
20.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,9.05,0.17,-8.64,0.09,Boa noite
10.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07,0.18,-8.74,0.11,Boa noite
8.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,8.93,0.18,-8.78,0.12,Boa noite
1.0,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,9.09,0.07,-8.87,0.06,Boa noite
0.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,8.8,0.02,-8.92,0.04,Boa noite
16.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,-0.01,-8.91,-0.02,Boa noite
9.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,8.78,0.0,-8.87,-0.02,Boa noite
0.0,6.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,8.76,-0.03,-8.83,0.0,Boa noite
0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,8.97,-0.11,-8.89,-0.05,Boa noite
0.0,0.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,8.92,-0.0,-8.84,-0.07,Boa noite
3.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,9.03,-0.06,-8.75,-0.08,Boa noite
5.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,0.02,-8.78,-0.04,Boa noite
0.0,0.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,8.94,0.04,-8.73,-0.02,Boa noite
8.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68,0.05,-8.78,-0.05,Boa noite
0.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,8.65,0.02,-8.8,-0.04,Boa noite
2.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,8.67,0.04,-8.68,-0.03,Boa noite
9.0,3.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,8.69,0.02,-8.74,-0.0,Boa noite
0.0,0.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,8.84,0.03,-8.67,-0.04,Boa noite
1.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,9.03,0.04,-8.73,-0.01,Boa noite
5.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,9.07,0.02,-8.75,-0.01,Boa noite
13.0,2.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,9.06,0.01,-8.86,-0.01,Boa noite
5.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04,0.03,-8.75,0.01,Boa noite
0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,0.05,-8.72,0.0,Boa noite
0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,-0.0,-8.81,0.03,Boa noite
4.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78,0.04,-8.89,0.06,Boa noite
0.0,1.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,8.91,-0.04,-8.88,0.04,Boa noite
0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,8.97,-0.03,-8.79,0.01,Boa noite
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.02,-8.84,0.0,Boa noite
4.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,8.91,-0.02,-8.84,-0.03,Boa noite
0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,-0.01,-8.81,-0.01,Boa noite
0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,-0.0,-8.81,-0.02,Boa noite
0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,8.94,-0.0,-8.79,-0.06,Boa noite
2.0,0.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,9.05,-0.01,-8.81,-0.06,Boa noite
0.0,0.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,9.15,0.02,-8.84,-0.05,Boa noite
0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,0.02,-8.81,-0.07,Boa noite
0.0,0.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0,9.24,0.06,-8.8,-0.08,Boa noite
21.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.06,-8.82,-0.08,Boa noite
0.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,9.03,0.07,-8.74,-0.07,Boa noite
8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.08,-8.74,-0.05,Boa noite
0.0,5.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,8.87,0.12,-8.76,-0.03,Boa noite
10.0,7.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,8.84,0.06,-8.75,-0.05,Boa noite
16.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73,0.07,-8.77,-0.04,Boa noite
3.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0.01,-8.77,-0.03,Boa noite
0.0,1.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,8.76,-0.03,-8.76,-0.05,Boa noite
3.0,10.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,8.77,-0.01,-8.76,-0.05,Boa noite
0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,-0.04,-8.79,-0.06,Boa noite
9.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,8.79,-0.0,-8.84,-0.14,Boa noite
13.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,8.77,0.03,-8.82,-0.2,Boa noite
8.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,8.81,-0.0,-8.69,-0.2,Boa noite
0.0,2.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,8.8,-0.03,-8.61,-0.19,Boa noite
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,-0.01,-8.56,-0.16,Boa noite
19.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,-0.03,-8.7,-0.16,Boa noite
9.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.03,-8.68,-0.12,Boa noite
7.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,8.69,0.02,-8.68,-0.11,Boa noite
0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,8.51,-0.02,-8.62,-0.09,Boa noite
0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47,-0.07,-8.63,-0.05,Boa noite
2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,-0.14,-8.57,-0.01,Boa noite
0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,7.26,0.11,-8.79,-0.03,Boa noite
4.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.42,-8.93,-0.15,Boa noite
9.0,0.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,3.87,-0.11,-8.92,-0.34,Boa noite
0.0,7.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,2.82,-0.62,-9.05,-0.64,Boa noite
0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.2,-0.78,-8.89,-1.04,Boa noite
0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.96,-0.64,-8.73,-1.29,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.87,-8.23,-1.17,Boa noite
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,-0.11,-7.47,-0.86,Boa noite
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64,-0.67,-7.41,-1.04,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86,-0.22,-7.45,-1.49,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,-0.99,-7.5,-1.72,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09,-1.24,-7.59,-2.11,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,-2.26,-6.16,-2.53,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,-2.57,-6.33,-2.8,Boa noite
0.0,3.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,6.67,-2.39,-4.43,-2.67,Boa noite
0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,5.53,-2.6,-3.45,-2.67,Boa noite
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.67,-2.23,-2.46,-2.74,Boa noite
0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,5.83,-1.5,-1.66,-2.25,Boa noite
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.2,-1.03,-1.8,-2.06,Boa noite
0.0,0.0,23.0,0.0,0.0,11.0,23.0,0.0,0.0,4.13,-0.61,-0.67,-2.27,Boa noite
0.0,0.0,11.0,0.0,0.0,12.0,12.0,0.0,0.0,3.62,-0.23,-0.46,-2.23,Boa noite
0.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,0.0,3.43,0.06,-0.47,-1.86,Boa noite
0.0,3.0,18.0,0.0,0.0,8.0,11.0,0.0,0.0,4.53,-0.42,-0.15,-1.46,Boa noite
0.0,0.0,13.0,0.0,0.0,20.0,5.0,0.0,0.0,3.25,-0.37,-1.64,-1.2,Boa noite
0.0,0.0,12.0,0.0,0.0,21.0,10.0,0.0,0.0,3.07,-0.42,-1.76,-1.12,Boa noite
0.0,0.0,7.0,0.0,0.0,6.0,27.0,0.0,0.0,3.71,-0.3,-2.52,-0.86,Boa noite
0.0,0.0,11.0,0.0,0.0,23.0,25.0,0.0,0.0,3.29,-0.56,-1.83,-0.79,Boa noite
0.0,0.0,2.0,0.0,0.0,11.0,4.0,0.0,0.0,4.03,-0.52,-2.1,-0.8,Boa noite
0.0,12.0,7.0,0.0,0.0,10.0,9.0,0.0,0.0,1.76,-0.58,-2.12,-0.71,Boa noite
0.0,0.0,11.0,0.0,0.0,11.0,9.0,0.0,0.0,2.15,-0.76,-2.47,-0.72,Boa noite
0.0,6.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,2.27,-0.59,-3.09,-0.73,Boa noite
0.0,0.0,10.0,0.0,0.0,8.0,12.0,0.0,0.0,-0.48,-0.13,-3.38,-0.8,Boa noite
0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,-1.78,0.16,-3.51,-0.78,Boa noite
0.0,0.0,13.0,0.0,0.0,22.0,1.0,0.0,0.0,-2.2,0.61,-4.23,-0.77,Boa noite
0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,-2.93,0.54,-3.81,-0.77,Boa noite
0.0,0.0,2.0,0.0,0.0,12.0,7.0,0.0,0.0,-5.02,0.2,-3.85,-0.65,Boa noite
0.0,6.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,-7.3,0.21,-4.05,-0.44,Boa noite
0.0,8.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,-7.93,0.34,-4.19,-0.19,Boa noite
0.0,4.0,1.0,0.0,0.0,18.0,5.0,0.0,0.0,-7.68,0.49,-4.27,0.07,Boa noite
0.0,0.0,5.0,0.0,0.0,8.0,4.0,0.0,0.0,-7.88,0.39,-4.71,0.48,Boa noite
0.0,0.0,3.0,0.0,0.0,13.0,7.0,0.0,0.0,-7.61,0.57,-4.73,0.9,Boa noite
0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-6.78,1.93,-5.0,1.17,Boa noite
0.0,0.0,5.0,0.0,0.0,9.0,4.0,0.0,0.0,-4.32,4.05,-4.19,1.4,Boa noite
0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,-0.75,4.37,-1.27,1.44,Boa noite
0.0,1.0,13.0,1.0,0.0,12.0,16.0,0.0,0.0,2.22,4.37,-2.04,1.62,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,-0.2,-8.68,-0.17,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,-0.42,-8.43,-0.26,Boa noite
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,-0.47,-8.22,0.01,Boa noite
0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,-0.76,-8.05,-0.1,Boa noite
0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,0.11,-8.18,0.08,Boa noite
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,-0.1,-8.2,0.42,Boa noite
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.04,-8.28,0.54,Boa noite
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,0.21,-8.36,0.42,Boa noite
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32,0.13,-8.53,0.39,Boa noite
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,0.2,-8.43,0.35,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.18,-8.31,0.24,Boa noite
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.18,-8.42,0.17,Boa noite
0.0,5.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,8.62,0.24,-8.51,0.2,Boa noite
0.0,2.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,8.73,0.24,-8.28,0.2,Boa noite
0.0,0.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,8.73,0.1,-8.55,0.17,Boa noite
0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,8.52,-0.03,-8.53,0.18,Boa noite
0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.25,0.06,-8.42,0.12,Boa noite
0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,8.5,0.03,-8.64,0.06,Boa noite
0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,8.47,0.05,-8.72,0.01,Boa noite
0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,-0.01,-8.66,0.01,Boa noite
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.42,0.02,-8.65,-0.04,Boa noite
0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,8.52,-0.01,-8.66,-0.02,Boa noite
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,-0.02,-8.73,-0.09,Boa noite
0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.53,0.02,-8.71,-0.01,Boa noite
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.57,-0.04,-8.68,-0.06,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,-0.01,-8.6,-0.1,Boa noite
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44,-0.0,-8.59,-0.01,Boa noite
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,0.06,-8.54,-0.03,Boa noite
0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,8.48,-0.01,-8.63,-0.06,Boa noite
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,0.01,-8.47,0.0,Boa noite
0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,-0.03,-8.54,0.05,Boa noite
0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.46,-0.0,-8.57,0.05,Boa noite
0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,8.59,0.04,-8.6,-0.02,Boa noite
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76,0.03,-8.61,-0.02,Boa noite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.02,-8.66,0.02,Boa noite
0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,8.67,0.03,-8.62,0.01,Boa noite
0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,8.34,0.02,-8.7,-0.04,Boa noite
0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,8.72,0.05,-8.65,-0.01,Boa noite
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.09,-8.6,0.02,Boa noite
0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,8.89,0.11,-8.71,0.1,Boa noite
0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.04,-8.67,-0.01,Boa noite
0.0,0.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,8.78,0.04,-8.66,-0.03,Boa noite
0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,8.73,0.02,-8.64,-0.01,Boa noite
0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,8.77,-0.03,-8.64,-0.03,Boa noite
0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,8.81,-0.02,-8.59,-0.04,Boa noite
0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,8.81,-0.11,-8.59,-0.01,Boa noite
0.0,11.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,8.71,-0.14,-8.6,-0.03,Boa noite
0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,8.78,-0.06,-8.6,-0.01,Boa noite
0.0,0.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,8.79,0.01,-8.73,0.0,Boa noite
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,8.71,0.03,-8.71,-0.02,Boa noite
0.0,4.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,8.86,0.01,-8.69,-0.04,Boa noite
0.0,4.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,8.79,-0.06,-8.57,-0.03,Boa noite
0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,-0.02,-8.57,-0.01,Boa noite
0.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,8.74,-0.11,-8.61,-0.01,Boa noite
0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,-0.03,-8.64,-0.02,Boa noite
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,-0.05,-8.67,-0.01,Boa noite
0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,-0.05,-8.63,-0.03,Boa noite
0.0,4.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,8.83,-0.04,-8.59,-0.02,Boa noite
0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.01,-8.55,-0.0,Boa noite
0.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,8.71,-0.04,-8.56,-0.02,Boa noite
0.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,8.72,-0.04,-8.62,-0.03,Boa noite
0.0,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,8.8,-0.06,-8.64,-0.05,Boa noite
0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,8.75,-0.1,-8.64,-0.05,Boa noite
0.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,8.85,-0.02,-8.64,-0.06,Boa noite
0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,8.75,-0.05,-8.6,-0.06,Boa noite
3.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,8.77,0.02,-8.67,-0.06,Boa noite
0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76,0.04,-8.56,-0.06,Boa noite
0.0,11.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,8.74,0.02,-8.49,-0.07,Boa noite
0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,0.04,-8.57,-0.04,Boa noite
0.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,8.8,0.04,-8.55,-0.02,Boa noite
0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,0.0,-8.58,-0.02,Boa noite
0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,8.92,0.01,-8.56,-0.01,Boa noite
0.0,1.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,8.91,0.05,-8.57,-0.01,Boa noite
0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,0.09,-8.54,-0.01,Boa noite
0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68,0.08,-8.59,0.0,Boa noite
0.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,8.47,0.02,-8.63,-0.01,Boa noite
0.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,8.59,0.02,-8.6,-0.05,Boa noite
0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74,-0.03,-8.56,-0.05,Boa noite
0.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,8.83,-0.04,-8.61,-0.04,Boa noite
0.0,0.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,8.84,-0.02,-8.59,-0.01,Boa noite
0.0,12.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,8.82,0.04,-8.61,-0.04,Boa noite
0.0,5.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,8.81,0.06,-8.57,-0.03,Boa noite
0.0,3.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,8.73,0.01,-8.55,-0.03,Boa noite
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76,0.03,-8.53,-0.01,Boa noite
0.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,8.79,-0.0,-8.49,0.0,Boa noite
0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66,-0.0,-8.55,0.01,Boa noite
0.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,8.82,0.01,-8.59,-0.01,Boa noite
0.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.02,-8.52,-0.01,Boa noite
0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74,0.02,-8.56,-0.01,Boa noite
0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65,0.04,-8.54,-0.02,Boa noite
0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,8.67,0.04,-8.45,-0.03,Boa noite
0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,8.65,-0.01,-8.55,-0.05,Boa noite
0.0,4.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,8.81,0.0,-8.58,-0.1,Boa noite
0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,8.74,-0.04,-8.61,-0.17,Boa noite
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,-0.07,-8.6,-0.3,Boa noite
0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,8.77,-0.11,-8.44,-0.38,Boa noite
0.0,5.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,8.74,-0.07,-8.29,-0.44,Boa noite
0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,8.83,0.02,-8.19,-0.4,Boa noite
0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,0.05,-8.1,-0.39,Boa noite
0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,0.05,-8.0,-0.31,Boa noite
0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.77,0.01,-8.07,-0.18,Boa noite
0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,-0.04,-8.12,-0.12,Boa noite
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,-0.02,-8.15,-0.04,Boa noite
0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,8.57,-0.07,-8.28,0.03,Boa noite
0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,8.67,-0.05,-8.35,0.05,Boa noite
0.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,-0.05,-8.32,0.16,Boa noite
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76,-0.06,-8.2,0.31,Boa noite
0.0,2.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,8.84,-0.01,-8.21,0.43,Boa noite
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,-0.04,-8.37,0.57,Boa noite
0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,-0.02,-8.42,0.61,Boa noite
0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,8.59,-0.05,-8.62,0.54,Boa noite
0.0,0.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,8.55,-0.05,-8.66,0.66,Boa noite
0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,8.72,-0.04,-8.76,0.71,Boa noite
0.0,6.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,8.63,-0.04,-8.54,0.37,Boa noite
0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73,-0.0,-8.67,0.15,Boa noite
0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,-0.0,-9.04,0.87,Boa noite
0.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,8.76,-0.0,-8.96,0.49,Boa noite
0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.02,-9.0,0.08,Boa noite
0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.01,-8.86,-0.02,Boa noite
0.0,0.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,8.72,-0.02,-8.85,-0.08,Boa noite
0.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52,-0.01,-8.93,-0.08,Boa noite
0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,8.68,-0.0,-9.01,-0.09,Boa noite
0.0,1.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,8.64,-0.02,-8.94,-0.12,Boa noite
0.0,0.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,8.72,-0.03,-8.96,-0.13,Boa noite
